ngram,count,per_million
covariance matrix of,1018,30.7
are the same,1018,30.7
the ability to,1016,30.6
can be shown,1014,30.5
be seen as,1013,30.5
without loss of,1013,30.5
the average of,1012,30.5
of the channel,1012,30.5
to demonstrate the,1011,30.4
to the following,1010,30.4
robustness of the,1009,30.4
has to be,1009,30.4
determined by the,1008,30.3
details of the,1008,30.3
depend on the,1007,30.3
is trained on,1007,30.3
to and the,1006,30.3
experimental results on,1005,30.3
provided by the,1004,30.2
as result the,1004,30.2
the acoustic model,1003,30.2
rate of the,1003,30.2
the mean and,1002,30.2
to as the,1001,30.1
can then be,1001,30.1
the ratio of,1001,30.1
the time domain,1000,30.1
the remainder of,1000,30.1
described in the,1000,30.1
we have the,995,30.0
demonstrate the effectiveness,994,29.9
for example in,993,29.9
the details of,992,29.9
widely used in,990,29.8
can be calculated,989,29.8
the effects of,989,29.8
we investigate the,988,29.7
of the current,988,29.7
trained with the,987,29.7
with and without,986,29.7
the results for,985,29.7
layer of the,985,29.7
training and test,984,29.6
number of training,984,29.6
number of the,983,29.6
during the training,983,29.6
at the end,983,29.6
use the same,982,29.6
speech and noise,981,29.5
been proposed in,981,29.5
the identity matrix,980,29.5
large amount of,980,29.5
is an important,978,29.4
is denoted as,978,29.4
loss of generality,978,29.4
showed that the,977,29.4
approximation of the,977,29.4
to each other,973,29.3
are obtained by,973,29.3
the state of,971,29.2
is defined by,971,29.2
as it is,970,29.2
has been used,970,29.2
are used in,970,29.2
in this experiment,970,29.2
is the total,969,29.2
of which is,969,29.2
discussed in section,968,29.1
when the number,968,29.1
using the same,967,29.1
in the authors,967,29.1
combination of the,966,29.1
is given as,964,29.0
of the three,964,29.0
the training of,963,29.0
fully connected layers,963,29.0
and only if,962,29.0
vector of the,961,28.9
to control the,961,28.9
present in the,961,28.9
to the input,960,28.9
if and only,960,28.9
based on this,955,28.8
in the time,955,28.8
the first and,954,28.7
data in the,954,28.7
defined as follows,954,28.7
our proposed model,953,28.7
that we can,952,28.7
the weights of,952,28.7
was used for,951,28.6
of the following,951,28.6
the proposed scheme,951,28.6
of our approach,950,28.6
the mean of,949,28.6
the first step,949,28.6
is represented by,948,28.5
and the output,948,28.5
same as the,946,28.5
is referred to,945,28.5
zero mean and,945,28.5
input and output,945,28.5
we would like,945,28.5
probability of the,943,28.4
fig comparison of,943,28.4
as follows we,942,28.4
fully connected layer,942,28.4
be used as,940,28.3
it is clear,940,28.3
in the test,940,28.3
of the test,939,28.3
is to use,939,28.3
can be viewed,938,28.2
is as follows,936,28.2
paper we present,936,28.2
experiments show that,936,28.2
propose to use,935,28.2
proposed method can,933,28.1
and the second,932,28.1
in the field,931,28.0
source and target,929,28.0
the source and,928,27.9
parts of the,928,27.9
to solve this,927,27.9
tasks such as,927,27.9
the elements of,925,27.9
training data and,925,27.9
be seen in,923,27.8
as for the,923,27.8
which leads to,923,27.8
the convergence of,923,27.8
the target domain,923,27.8
and standard deviation,921,27.7
the validation set,921,27.7
is in the,919,27.7
we describe the,919,27.7
motivated by the,919,27.7
the encoder and,919,27.7
future work we,918,27.6
position of the,916,27.6
as long as,916,27.6
the model parameters,915,27.5
set of all,915,27.5
our previous work,915,27.5
is easy to,915,27.5
we study the,914,27.5
be interpreted as,914,27.5
left and right,913,27.5
the network to,913,27.5
neural network dnn,911,27.4
the proposed methods,910,27.4
is achieved by,910,27.4
initial learning rate,908,27.3
using the proposed,907,27.3
is computed as,907,27.3
fig illustration of,906,27.3
the advantages of,906,27.3
computational complexity of,904,27.2
we have proposed,904,27.2
the contribution of,903,27.2
is expected to,902,27.2
to identify the,901,27.1
follows in section,895,26.9
the position of,894,26.9
fourier transform stft,893,26.9
in the image,893,26.9
the clean speech,892,26.9
we train the,892,26.9
further improve the,889,26.8
e- e- e-,889,26.8
to achieve the,888,26.7
in case of,887,26.7
be observed that,886,26.7
models are trained,885,26.6
solution to the,882,26.6
to compare the,881,26.5
the center of,880,26.5
the development set,880,26.5
paper we have,879,26.5
the problem is,879,26.5
the gradient of,879,26.5
the degree of,877,26.4
the location of,876,26.4
caused by the,876,26.4
diagram of the,874,26.3
of the previous,874,26.3
have been used,874,26.3
can be rewritten,872,26.3
the national natural,872,26.3
which is not,872,26.3
the framework of,872,26.3
the similarity between,872,26.3
to reconstruct the,870,26.2
with learning rate,870,26.2
this paper presents,868,26.1
is close to,867,26.1
in the past,867,26.1
be considered as,867,26.1
to ensure that,866,26.1
refer to the,866,26.1
are interested in,866,26.1
evaluation of the,865,26.0
is less than,865,26.0
learning rate is,865,26.0
those of the,864,26.0
data from the,863,26.0
this approach is,862,26.0
we are interested,862,26.0
is trained with,862,26.0
proposed in this,861,25.9
power of the,859,25.9
shows the results,859,25.9
model in the,857,25.8
to investigate the,857,25.8
in the sense,857,25.8
is formulated as,855,25.7
characteristics of the,855,25.7
is that it,855,25.7
note that in,854,25.7
make use of,854,25.7
of deep learning,854,25.7
for the same,853,25.7
to verify the,853,25.7
to be more,852,25.7
note that we,852,25.7
included in the,851,25.6
and then the,850,25.6
let denote the,849,25.6
short-time fourier transform,848,25.5
of china under,848,25.5
have been developed,848,25.5
set to be,848,25.5
batch size of,848,25.5
results are presented,847,25.5
the sequence of,847,25.5
where represents the,847,25.5
components of the,846,25.5
were used for,846,25.5
when compared to,845,25.4
the solution to,845,25.4
as where is,841,25.3
and the results,841,25.3
the first stage,841,25.3
case of the,840,25.3
should be noted,840,25.3
proposed algorithm is,840,25.3
of the problem,840,25.3
independent of the,839,25.3
block diagram of,838,25.2
equivalent to the,838,25.2
signal-to-noise ratio snr,838,25.2
the algorithm is,838,25.2
loss function is,838,25.2
this means that,837,25.2
algorithm based on,837,25.2
paper we proposed,836,25.2
can be defined,836,25.2
paper we consider,836,25.2
proportional to the,836,25.2
amount of data,834,25.1
is determined by,831,25.0
results demonstrate that,831,25.0
by the following,831,25.0
achieves the best,831,25.0
is the most,831,25.0
in fig for,830,25.0
in our case,830,25.0
we can observe,830,25.0
illustrated in figure,830,25.0
weights of the,830,25.0
are as follows,828,24.9
experiments on the,827,24.9
signal and the,826,24.9
of the estimated,826,24.9
the signal is,826,24.9
be shown that,825,24.8
the vector of,824,24.8
different values of,824,24.8
is divided into,824,24.8
it is difficult,824,24.8
has the same,824,24.8
the magnitude of,823,24.8
training set and,821,24.7
consistent with the,821,24.7
number of sources,820,24.7
used to generate,819,24.7
the input image,818,24.6
rest of this,817,24.6
data and the,815,24.5
gaussian mixture model,815,24.5
is related to,814,24.5
the first two,814,24.5
by factor of,814,24.5
from the original,813,24.5
is necessary to,813,24.5
at least one,813,24.5
section we describe,811,24.4
relative to the,809,24.4
convergence of the,808,24.3
number of speakers,808,24.3
computation of the,807,24.3
degrees of freedom,807,24.3
is to find,807,24.3
relationship between the,806,24.3
the adam optimizer,806,24.3
idea is to,804,24.2
solution of the,804,24.2
implementation of the,803,24.2
used to estimate,802,24.1
as follows the,801,24.1
