ngram,count,per_million
we are,4390,132.2
problem in,4381,131.9
to compute,4360,131.3
it has,4350,131.0
thus the,4349,130.9
comparison of,4348,130.9
parameters of,4328,130.3
network is,4319,130.0
to as,4314,129.9
the local,4314,129.9
compare the,4307,129.7
and thus,4305,129.6
because the,4284,129.0
the dataset,4277,128.8
the estimation,4276,128.7
in contrast,4262,128.3
future work,4262,128.3
has the,4261,128.3
is proposed,4257,128.2
the size,4240,127.7
equal to,4238,127.6
in all,4229,127.3
we define,4229,127.3
algorithm for,4218,127.0
the initial,4217,127.0
obtained from,4208,126.7
to each,4205,126.6
the error,4195,126.3
the conventional,4192,126.2
data in,4179,125.8
the fact,4177,125.8
and and,4169,125.5
fact that,4155,125.1
that for,4150,125.0
vol no,4129,124.3
have the,4128,124.3
extracted from,4126,124.2
of size,4120,124.0
observe that,4115,123.9
the whole,4114,123.9
given in,4112,123.8
version of,4110,123.7
to predict,4107,123.7
set and,4106,123.6
where denotes,4105,123.6
the difference,4103,123.5
the authors,4091,123.2
the paper,4088,123.1
that in,4085,123.0
figure shows,4078,122.8
in practice,4070,122.5
in eq,4068,122.5
the effect,4058,122.2
train the,4049,121.9
the optimization,4031,121.4
here we,4030,121.3
the th,4023,121.1
sum of,4020,121.0
the solution,4016,120.9
length of,4003,120.5
and an,3990,120.1
in we,3979,119.8
the desired,3979,119.8
this study,3971,119.6
most of,3970,119.5
the rest,3965,119.4
the features,3959,119.2
denoted by,3950,118.9
models are,3950,118.9
data the,3949,118.9
machine learning,3949,118.9
and their,3942,118.7
therefore the,3936,118.5
vector of,3923,118.1
the learning,3923,118.1
source separation,3918,118.0
between and,3916,117.9
the distance,3914,117.8
the value,3914,117.8
the reference,3911,117.8
of which,3907,117.6
the three,3899,117.4
can also,3898,117.4
the context,3897,117.3
to an,3895,117.3
matrix and,3888,117.1
after the,3874,116.6
not only,3870,116.5
be obtained,3868,116.5
proposed model,3863,116.3
the classification,3854,116.0
lead to,3848,115.9
fourier transform,3837,115.5
this case,3835,115.5
table shows,3835,115.5
about the,3832,115.4
estimate of,3830,115.3
work was,3830,115.3
more than,3825,115.2
the new,3821,115.0
to have,3819,115.0
mean and,3819,115.0
convolutional neural,3819,115.0
propose to,3813,114.8
this approach,3797,114.3
to model,3793,114.2
define the,3792,114.2
the experiments,3789,114.1
computational complexity,3785,114.0
the distribution,3784,113.9
for any,3780,113.8
difference between,3775,113.7
the global,3769,113.5
presence of,3766,113.4
distance between,3757,113.1
analysis of,3756,113.1
method in,3754,113.0
of samples,3749,112.9
the quality,3737,112.5
model we,3724,112.1
the spectral,3722,112.1
performance on,3704,111.5
the information,3702,111.5
to address,3670,110.5
illustrated in,3664,110.3
we evaluate,3657,110.1
the result,3648,109.8
us to,3647,109.8
finally we,3647,109.8
cost function,3635,109.4
but also,3621,109.0
of interest,3619,109.0
subset of,3612,108.8
as input,3606,108.6
we obtain,3603,108.5
outperforms the,3601,108.4
as we,3600,108.4
the entire,3598,108.3
no pp,3591,108.1
data augmentation,3591,108.1
or the,3590,108.1
parameters and,3588,108.0
the cost,3587,108.0
noise and,3579,107.8
to its,3576,107.7
which we,3576,107.7
the experimental,3571,107.5
experiments we,3568,107.4
language model,3565,107.3
the state,3561,107.2
the weight,3559,107.2
experiments on,3550,106.9
that this,3547,106.8
of in,3540,106.6
denoted as,3539,106.6
during training,3537,106.5
and test,3535,106.4
is in,3530,106.3
as it,3530,106.3
time and,3524,106.1
at least,3523,106.1
assumed to,3522,106.0
is performed,3509,105.7
shown to,3509,105.7
we observe,3506,105.6
for and,3500,105.4
of both,3497,105.3
the evaluation,3496,105.3
signal and,3495,105.2
the presence,3495,105.2
are also,3493,105.2
the task,3475,104.6
referred to,3471,104.5
in general,3470,104.5
acoustic model,3470,104.5
speech signal,3468,104.4
methods are,3462,104.2
to detect,3462,104.2
form of,3459,104.1
acoustic features,3455,104.0
solve the,3451,103.9
are given,3447,103.8
depends on,3445,103.7
system is,3444,103.7
advantage of,3443,103.7
algorithm to,3442,103.6
the vector,3434,103.4
was supported,3426,103.2
demonstrate the,3420,103.0
fig we,3419,102.9
also be,3418,102.9
composed of,3412,102.7
the gradient,3409,102.6
expressed as,3400,102.4
the weights,3397,102.3
the joint,3396,102.2
db db,3394,102.2
the computational,3392,102.1
rather than,3387,102.0
in many,3381,101.8
better performance,3380,101.8
of its,3375,101.6
is no,3357,101.1
the phase,3357,101.1
therefore we,3349,100.8
to avoid,3345,100.7
to minimize,3337,100.5
we apply,3334,100.4
not be,3333,100.4
to capture,3333,100.4
can see,3329,100.2
is computed,3328,100.2
be found,3321,100.0
the form,3321,100.0
data from,3315,99.8
consisting of,3305,99.5
the different,3296,99.2
find the,3296,99.2
an example,3294,99.2
arg min,3288,99.0
along with,3278,98.7
this method,3266,98.3
complexity of,3266,98.3
written as,3264,98.3
were used,3263,98.2
the power,3260,98.2
the linear,3251,97.9
we then,3250,97.9
the user,3240,97.6
the dnn,3240,97.6
data to,3237,97.5
data for,3236,97.4
data set,3234,97.4
work is,3233,97.3
the parameter,3227,97.2
information of,3223,97.0
possible to,3222,97.0
the minimum,3221,97.0
less than,3208,96.6
to that,3207,96.6
fully connected,3204,96.5
feature maps,3203,96.4
the ground,3202,96.4
the attention,3199,96.3
resulting in,3190,96.0
refer to,3184,95.9
the real,3173,95.5
the latter,3169,95.4
the prediction,3169,95.4
standard deviation,3163,95.2
these two,3162,95.2
the detection,3156,95.0
for an,3148,94.8
and noise,3144,94.7
because of,3139,94.5
inspired by,3138,94.5
correspond to,3138,94.5
simulation results,3136,94.4
between two,3132,94.3
the noisy,3132,94.3
features from,3131,94.3
the goal,3130,94.2
network to,3130,94.2
methods for,3122,94.0
finally the,3113,93.7
section the,3110,93.6
these methods,3109,93.6
information in,3109,93.6
in in,3108,93.6
input and,3108,93.6
of parameters,3106,93.5
snr db,3101,93.4
as result,3093,93.1
equivalent to,3081,92.8
features of,3074,92.6
the temporal,3072,92.5
information from,3069,92.4
the reconstruction,3063,92.2
feature vector,3058,92.1
the models,3054,92.0
if we,3051,91.9
to get,3046,91.7
of using,3045,91.7
the posterior,3044,91.7
would be,3043,91.6
is known,3043,91.6
which has,3043,91.6
the highest,3039,91.5
the remaining,3036,91.4
minimize the,3034,91.3
is assumed,3034,91.3
to produce,3032,91.3
among the,3029,91.2
gradient descent,3028,91.2
be written,3024,91.0
but the,3022,91.0
layer is,3012,90.7
method the,3010,90.6
methods in,3009,90.6
the range,3008,90.6
performance is,3004,90.4
the received,3004,90.4
we train,3001,90.4
for instance,2994,90.1
where we,2990,90.0
are then,2990,90.0
into account,2971,89.5
to provide,2968,89.4
result in,2968,89.4
same as,2968,89.4
parameters are,2967,89.3
learn the,2966,89.3
to further,2964,89.2
the literature,2964,89.2
rest of,2963,89.2
the full,2959,89.1
different from,2959,89.1
for our,2958,89.1
represented by,2957,89.0
each other,2954,88.9
from each,2951,88.9
as function,2950,88.8
is able,2949,88.8
size and,2949,88.8
let us,2948,88.8
improves the,2945,88.7
the sum,2943,88.6
in other,2943,88.6
the covariance,2942,88.6
widely used,2940,88.5
cannot be,2939,88.5
gaussian noise,2939,88.5
following the,2932,88.3
the convergence,2932,88.3
is very,2922,88.0
the latent,2922,88.0
by an,2919,87.9
in that,2918,87.9
case the,2915,87.8
are trained,2910,87.6
to determine,2909,87.6
image and,2907,87.5
total number,2904,87.4
one can,2902,87.4
demonstrate that,2901,87.3
clean speech,2900,87.3
dimension of,2899,87.3
difficult to,2897,87.2
and that,2894,87.1
in different,2893,87.1
data we,2893,87.1
subject to,2891,87.0
solution to,2889,87.0
it was,2885,86.9
let be,2879,86.7
we adopt,2877,86.6
by and,2876,86.6
features for,2876,86.6
algorithm in,2873,86.5
the development,2865,86.3
input to,2862,86.2
how to,2862,86.2
are obtained,2861,86.1
achieved by,2855,86.0
layer and,2853,85.9
the underlying,2851,85.8
is still,2849,85.8
the state-of-the-art,2844,85.6
features in,2836,85.4
of for,2835,85.4
first we,2834,85.3
and with,2833,85.3
make the,2831,85.2
the hidden,2823,85.0
defined in,2822,85.0
from different,2821,84.9
the existing,2817,84.8
the sampling,2816,84.8
method and,2811,84.6
for speech,2810,84.6
be expressed,2808,84.5
type of,2805,84.5
that there,2805,84.5
properties of,2802,84.4
we proposed,2800,84.3
we focus,2792,84.1
an important,2790,84.0
results and,2787,83.9
signals are,2786,83.9
addition to,2784,83.8
conclusion in,2781,83.7
the sequence,2777,83.6
found in,2773,83.5
the predicted,2770,83.4
the ith,2770,83.4
calculate the,2769,83.4
performance for,2761,83.1
goal is,2761,83.1
the one,2755,82.9
context of,2755,82.9
in for,2752,82.9
predict the,2746,82.7
the norm,2745,82.6
aims to,2739,82.5
the observed,2718,81.8
time series,2717,81.8
to our,2714,81.7
means that,2711,81.6
the sparse,2711,81.6
impact of,2709,81.6
of them,2708,81.5
for given,2706,81.5
leading to,2704,81.4
knowledge of,2704,81.4
approach for,2694,81.1
as described,2692,81.1
algorithm the,2692,81.1
although the,2690,81.0
convolutional layers,2690,81.0
doa estimation,2683,80.8
defined by,2680,80.7
the filter,2679,80.7
be applied,2676,80.6
needs to,2676,80.6
are presented,2675,80.5
in to,2666,80.3
example of,2660,80.1
depending on,2660,80.1
table we,2656,80.0
is calculated,2653,79.9
divided into,2649,79.8
loss of,2647,79.7
showed that,2646,79.7
the complex,2643,79.6
attention mechanism,2642,79.5
considering the,2641,79.5
we do,2639,79.5
propose novel,2636,79.4
observed that,2636,79.4
and as,2636,79.4
we denote,2632,79.2
the i-th,2631,79.2
source and,2627,79.1
increase the,2627,79.1
propose an,2622,78.9
method can,2619,78.9
an image,2617,78.8
caused by,2614,78.7
by applying,2614,78.7
the relative,2608,78.5
the asr,2592,78.0
detection and,2591,78.0
to ensure,2591,78.0
recurrent neural,2590,78.0
study the,2588,77.9
hence the,2588,77.9
two different,2586,77.9
result of,2583,77.8
previous work,2582,77.7
science foundation,2580,77.7
variety of,2579,77.6
for every,2577,77.6
information is,2576,77.6
the top,2574,77.5
automatic speech,2573,77.5
of noise,2572,77.4
evaluation of,2566,77.3
solution of,2566,77.3
is organized,2563,77.2
images and,2561,77.1
on this,2560,77.1
organized as,2559,77.0
for which,2558,77.0
using an,2558,77.0
as where,2557,77.0
way to,2554,76.9
models the,2554,76.9
as and,2552,76.8
the left,2550,76.8
is considered,2549,76.7
the clean,2546,76.7
fig and,2541,76.5
the structure,2541,76.5
hidden layers,2538,76.4
the sound,2537,76.4
it to,2535,76.3
vector is,2533,76.3
in sec,2533,76.3
trained using,2529,76.1
to identify,2528,76.1
all of,2528,76.1
function and,2526,76.1
into two,2524,76.0
encoder and,2516,75.8
to represent,2514,75.7
we need,2512,75.6
figure the,2511,75.6
output layer,2509,75.5
network with,2505,75.4
derived from,2500,75.3
uses the,2500,75.3
state of,2498,75.2
investigate the,2492,75.0
found that,2491,75.0
estimating the,2489,74.9
designed to,2489,74.9
work in,2488,74.9
classification accuracy,2486,74.8
capture the,2485,74.8
on both,2483,74.8
the work,2483,74.8
network and,2480,74.7
the amount,2479,74.6
the key,2479,74.6
along the,2478,74.6
models in,2478,74.6
function in,2475,74.5
level of,2471,74.4
dataset and,2471,74.4
dataset the,2468,74.3
architecture of,2466,74.2
choice of,2465,74.2
features to,2464,74.2
the sample,2460,74.1
in algorithm,2459,74.0
indicates that,2449,73.7
order of,2448,73.7
to for,2447,73.7
introduced in,2442,73.5
the computation,2441,73.5
deal with,2440,73.5
of features,2440,73.5
the impact,2440,73.5
method with,2436,73.3
we only,2433,73.3
reported in,2430,73.2
task of,2429,73.1
and each,2429,73.1
is possible,2427,73.1
formulated as,2424,73.0
is denoted,2422,72.9
our work,2420,72.9
the length,2417,72.8
comparison with,2415,72.7
problem we,2414,72.7
thus we,2414,72.7
the correlation,2413,72.7
the similarity,2412,72.6
minimizing the,2412,72.6
hidden layer,2411,72.6
sets of,2407,72.5
been shown,2407,72.5
set is,2405,72.4
must be,2399,72.2
model parameters,2397,72.2
and hence,2397,72.2
the prior,2393,72.0
layer of,2393,72.0
the energy,2392,72.0
feature map,2391,72.0
measure the,2389,71.9
model can,2388,71.9
the right,2384,71.8
may not,2384,71.8
in these,2381,71.7
in part,2379,71.6
we find,2377,71.6
of audio,2377,71.6
matrix with,2376,71.5
models for,2375,71.5
experimental setup,2374,71.5
layers and,2371,71.4
image is,2369,71.3
pair of,2368,71.3
each time,2366,71.2
hours of,2366,71.2
model of,2365,71.2
than that,2359,71.0
emotion recognition,2354,70.9
speaker verification,2354,70.9
