ngram,count,per_million
is defined,453,226.5
are not,451,225.5
the source,451,225.5
as shown,451,225.5
of all,448,224.0
do not,444,222.0
to estimate,443,221.5
the mean,442,221.0
in an,438,219.0
consider the,438,219.0
estimate the,438,219.0
presented in,437,218.5
given in,435,217.5
to use,434,217.0
covariance matrix,433,216.5
the current,431,215.5
while the,431,215.5
each of,430,215.0
in addition,429,214.5
however the,429,214.5
the parameters,426,213.0
associated with,421,210.5
both the,421,210.5
is then,421,210.5
experimental results,418,209.0
the vector,418,209.0
which the,416,208.0
the test,413,206.5
results are,413,206.5
amount of,412,206.0
and we,411,205.5
this section,410,205.0
similar to,409,204.5
only the,408,204.0
part of,406,203.0
and its,403,201.5
as an,403,201.5
rate of,402,201.0
figure the,400,200.0
impulse response,399,199.5
they are,398,199.0
system is,398,199.0
the receiver,398,199.0
the set,396,198.0
method is,394,197.0
signal and,394,197.0
in each,392,196.0
model is,392,196.0
is obtained,389,194.5
paper is,389,194.5
approach is,388,194.0
reduce the,388,194.0
that we,387,193.5
in and,386,193.0
need to,386,193.0
corresponds to,384,192.0
leads to,383,191.5
training data,382,191.0
simulation results,381,190.5
sequence of,378,189.0
results of,375,187.5
to find,375,187.5
under the,374,187.0
at each,373,186.5
we consider,370,185.0
model the,369,184.5
the overall,369,184.5
filter bank,368,184.0
have the,367,183.5
be obtained,366,183.0
we present,366,183.0
that it,365,182.5
if we,364,182.0
the last,364,182.0
the design,363,181.5
thus the,361,180.5
we assume,361,180.5
where and,360,180.0
that for,360,180.0
length of,359,179.5
case the,358,179.0
is assumed,358,179.0
the method,356,178.0
are given,356,178.0
matrix is,356,178.0
output of,356,178.0
and to,355,177.5
we are,354,177.0
the main,352,176.0
distribution of,352,176.0
bit rate,352,176.0
the initial,351,175.5
the standard,349,174.5
possible to,348,174.0
are shown,347,173.5
of two,346,173.0
instead of,346,173.0
the form,345,172.5
the minimum,345,172.5
represents the,343,171.5
in particular,342,171.0
that can,342,171.0
size of,341,170.5
be written,341,170.5
the user,341,170.5
could be,338,169.0
used as,338,169.0
range of,337,168.5
proposed method,336,168.0
able to,335,167.5
the power,334,167.0
within the,333,166.5
the estimation,332,166.0
with an,331,165.5
the result,331,165.5
it has,331,165.5
implementation of,330,165.0
of data,330,165.0
the analysis,330,165.0
the state,330,165.0
has the,329,164.5
input signal,327,163.5
is very,327,163.5
algorithm the,325,162.5
to achieve,325,162.5
at time,324,162.0
to reduce,324,162.0
presence of,322,161.0
because the,321,160.5
sum of,321,160.5
approach to,320,160.0
fact that,320,160.0
close to,320,160.0
up to,319,159.5
cost function,319,159.5
of our,318,159.0
the value,318,159.0
the linear,318,159.0
which can,317,158.5
obtain the,317,158.5
structure of,316,158.0
for both,316,158.0
gaussian noise,316,158.0
to have,314,157.0
ri wkh,314,157.0
through the,313,156.5
this approach,313,156.5
was used,313,156.5
assumed to,312,156.0
the conventional,311,155.5
computational complexity,311,155.5
to improve,309,154.5
denote the,308,154.0
obtained from,307,153.5
written as,307,153.5
the fact,307,153.5
be seen,307,153.5
compute the,306,153.0
results for,306,153.0
snr db,306,153.0
as function,305,152.5
the adaptive,305,152.5
set to,304,152.0
the spectral,304,152.0
method for,303,151.5
less than,303,151.5
shows that,302,151.0
the presence,300,150.0
matrix of,300,150.0
given the,299,149.5
we also,298,149.0
depends on,298,149.0
the word,297,148.5
carried out,297,148.5
model for,295,147.5
in general,295,147.5
properties of,294,147.0
and respectively,294,147.0
to this,293,146.5
not be,293,146.5
to determine,293,146.5
speech and,292,146.0
is applied,291,145.5
data is,290,145.0
about the,289,144.5
noise and,289,144.5
maximum likelihood,289,144.5
other hand,288,144.0
improve the,288,144.0
for given,287,143.5
that in,286,143.0
to an,286,143.0
analysis of,285,142.5
proposed in,285,142.5
the paper,284,142.0
is performed,284,142.0
the final,284,142.0
for and,284,142.0
and it,284,142.0
used the,283,141.5
or the,283,141.5
more than,282,141.0
that this,282,141.0
fig shows,282,141.0
vector of,282,141.0
advantage of,279,139.5
therefore the,278,139.0
this method,277,138.5
the parameter,277,138.5
during the,276,138.0
is in,276,138.0
problem is,276,138.0
and can,275,137.5
filter is,275,137.5
in that,275,137.5
function is,274,137.0
the acoustic,274,137.0
speech signal,274,137.0
white noise,274,137.0
version of,273,136.5
proposed algorithm,273,136.5
vector is,273,136.5
the estimated,273,136.5
we obtain,273,136.5
parameters of,273,136.5
also be,272,136.0
from to,272,136.0
frequency domain,272,136.0
to compute,271,135.5
the phase,270,135.0
can also,269,134.5
section the,269,134.5
word error,269,134.5
the recognition,269,134.5
because of,268,134.0
respectively the,267,133.5
this problem,267,133.5
the feature,267,133.5
for any,266,133.0
an example,266,133.0
combination of,265,132.5
let us,265,132.5
we used,265,132.5
have to,265,132.5
supported by,264,132.0
equivalent to,264,132.0
is possible,264,132.0
and and,263,131.5
form of,263,131.5
back to,262,131.0
effect of,262,131.0
the solution,261,130.5
the detection,261,130.5
the computational,261,130.5
be found,261,130.5
find the,261,130.5
with and,260,130.0
algorithm to,260,130.0
the wavelet,260,130.0
the inverse,259,129.5
we show,259,129.5
to that,259,129.5
followed by,259,129.5
et al,258,129.0
expressed as,257,128.5
complexity of,256,128.0
define the,256,128.0
compared with,255,127.5
the coefficients,255,127.5
determine the,255,127.5
of noise,255,127.5
and noise,255,127.5
would be,255,127.5
after the,254,127.0
were used,254,127.0
time and,253,126.5
defined by,251,125.5
in both,251,125.5
let be,250,125.0
be expressed,250,125.0
types of,250,125.0
system the,250,125.0
in is,250,125.0
design of,249,124.5
generated by,249,124.5
the cost,249,124.5
for an,249,124.5
the true,249,124.5
mean square,249,124.5
show the,249,124.5
the information,248,124.0
it was,248,124.0
order of,247,123.5
signal to,247,123.5
data and,246,123.0
received signal,246,123.0
algorithm in,243,121.5
is no,243,121.5
and thus,243,121.5
the difference,243,121.5
by an,242,121.0
to and,242,121.0
