structure,count
INTRODUCTION > GENERAL FRAMEWORK FOR NOISE REDUCTION > PERFORMANCE ANALYSIS > NUMERICAL EXAMPLES > CONCLUSIONS,1
INTRODUCTION > BACKGROUND > METHOD > EXPERIMENT,1
INTRODUCTION > SLS STRUCTURE > TRANSPARENT BITRATE AND DATA HIDING > RESULT > CONCLUSION,1
INTRODUCTION > PROPOSED PERCEPTUAL MODEL > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > QUANTIZATION DISTORTION > REUSE ALGORITHM > EVALUATION AND DISCUSSION,1
INTRODUCTION > CODEC OVERVIEW > SWB EXTENSION > SCALABILITY AND BIT ALLOCATION,1
INTRODUCTION > SYSTEM OVERVIEW > EXPERIMENTAL SET-UP > CONCLUSIONS > ACKNOWLEDGMENTS,1
INTRODUCTION > SYSTEM DESCRIPTION > EXPERIMENTS AND EVALUATION > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > DYNAMIC SPECTRAL ENVELOPE MODELING > ONSET DETECTION AND TRACK GROUPING > TIMBRE DETECTION > EXPERIMENTAL RESULTS > CONCLUSIONS AND FUTURE WORK > ACKNOWLEDGEMENTS,1
INTRODUCTION > FEATURE INTEGRATION > RECURSIVE FEATURE ELIMINATION SVM AND > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > PRELIMINARIES > RETRIEVAL ACCURACY ON A REDUCED SPACE > CONCLUSION,1
INTRODUCTION > RHYTHM SEGMENTATION AND LABELING > EXPERIMENTAL EVALUATION > CONCLUSIONS,1
INTRODUCTION > TIME AND FREQUENCY TOOLS FOR THE > PLAYING TECHNIQUE CHARACTERIZATION > DETECTION TECHNIQUE > EVALUATION OF THE SYSTEM,1
INTRODUCTION > PROPOSED SCHEMES > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > CONVENTIONAL ALGORITHM > PROPOSED ALGORITHM WITH A NEW NOISE > EVALUATIONS,1
I 1 > TRADITIONAL BINARY DETECTION ROC > THE EXTENDED THREE-CLASS ROC > SIMULATION RESULTS AND COMPARISON > CONCLUSION,1
INTRODUCTION > MODELS FOR THE DYNAMIC FEEDBACK PATH > MEASUREMENT AND RESULTS > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > A NOVEL SPATIAL FILTERING METHOD > SIMULATION RESULTS,1
INTRODUCTION > SYSTEM OVERVIEW > ALGORITHMIC DETAILS > EVALUATION > CONCLUSION,1
INTRODUCTION > PROBLEM STATEMENT > PERFORMANCE ISSUES FOR OFFLINE GSC > PERFORMANCE ISSUES FOR ADAPTIVE GSC,1
INTRODUCTION > SPECTRAL SUBTRACTION AFTER BEAMFORMING > PROPOSED METHOD AND ANALYSIS > EXPERIMENT AND RESULT > CONCLUSION,1
INTRODUCTION > LOCALIZATION USING THE BSS-ADP > NEAR-FIELD AND FAR-FIELD MODELS > EXPERIMENTAL EVALUATIONS > CONCLUDING REMARKS,1
INTRODUCTION > AUDIO FEATURE EXTRACTION > MULTI-CHANNEL SEGMENTATION > PRELIMINARY RESULTS > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > ROOM ACOUSTICS > THE ROOM ACOUSTICS SIMULATOR,1
INTRODUCTION > MR NOISE > FEEDBACK ANC SYSTEM > COMPOSITION OF THE FEEDBACK SYSTEM > EXPERIMENT RESULTS > CONCLUSION,1
INTRODUCTION > ADAPTIVE FEEDBACK CONTROLLER > SELF-OPTIMIZING CONTROLLER > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > MULTI-FREQUENCY NARROWBAND ANC > EFFECTS OF USING SINGLE ERROR SIGNAL > COMPUTER SIMULATIONS,1
INTRODUCTION > EXISTING ALGORITHMS > PROPOSED ALGORITHM > COMPUTER SIMULATIONS > CONCLUDING REMARKS,1
INTRODUCTION > PHYSICAL QUANTITIES AND DIRAC > REALISTIC SIMULATION RESULTS > CONCLUSIONS,1
INTRODUCTION > HIGHER ORDER AMBISONICS > LOSSLESS COMPRESSION WITH LOW DELAY > RESULTS AND DISCUSSION,1
INTRODUCTION > NOMENCLATURE > GENERAL FORMULATION > MOVING THE SWEET SPOT > CONCLUSIONS,1
INTRODUCTION > INDEPENDENT SPATIAL FEATURE > REDUCED ORDER MODELING FOR > SIMULATION RESULTS AND EVALUATION,1
INTRODUCTION > MODAL ANALYSIS OF HRTFS > HRTF CONTINUOUS REPRESENTATION > IMPLEMENTATION DETAILS: CHOICE OF > MODEL VALIDATION > CONCLUSION,1
INTRODUCTION > PHYSICAL MODEL > SYNTHESIS RESULTS > CONCLUSION,1
INTRODUCTION > SHIFT-INVARIANT DISCRETE WAVELET > SOUND MORPHING ALGORITHM > MORPHING EXAMPLES,1
INTRODUCTION > LOUDNESS ESTIMATION ALGORITHM > PROPOSED HYBRID LOUDNESS ESTIMATION > SINUSOIDAL SELECTION BASED ON THE > RESULTS > CONCLUSIONS,1
INTRODUCTION > QUASI-PERIODIC SIGNAL EXTRACTION > MUSICAL NOTE SELECTION > EXPERIMENTAL RESULTS,1
INTRODUCTION > SOME PRELIMINARIES > PROPOSED METHOD > NUMERICAL EXAMPLES,1
INTRODUCTION > PROPOSED METHOD > RESULTS,1
INTRODUCTION > SCALE TRANSFORM > SCALE TRANSFORM FEATURE COMPUTATION > DISTANCE MEASURES > DATA SETS > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > CEPSTRAL MODULATION REGRESSION > THE SIGNAL CLASSIFICATION EXPERIMENT > CLASSIFICATION RESULTS,1
INTRODUCTION > PROPOSED SYSTEM > RESULTS > CONCLUSIONS,1
INTRODUCTION > METHODS > NUMERICAL RESULTS > AN EXPERIMENTAL RESULT,1
INTRODUCTION > THEORY > MATERIALS,1
INTRODUCTION > METHODOLOGY > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > NOTATION > SIGNAL PROCESSING STEPS > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > RHYTHMIC COMPONENT EXTRACTION (RCE) > ADAPTATION AND REGULARIZATION OF RCE > EXPERIMENTAL RESULTS > CONCLUSION AND FUTURE WORK,1
INTRODUCTION > OVERVIEW OF THE METHOD > FILTERING > CLASSIFICATION > EXPERIMENT > CONCLUSION,1
INTRODUCTION > METHODS > EXPERIMENTAL SETUP > RESULTS,1
INTRODUCTION > FORWARD MODEL FOR ERP MEASUREMENTS > OPTIMAL ERP SOURCE RECONSTRUCTION BY > RESULTS AND COMPARISONS > CONCLUSIONS,1
INTRODUCTION > SPEECH PROCESSING RESEARCH MODULE > CONCLUSION,1
INTRODUCTION > METHODS > CONCLUSIONS,1
INTRODUCTION > NOTATION > WAVELET SUB-BAND MESHING ALGORITHM > ANALYSIS OF ERROR > EXPERIMENTAL RESULTS,1
INTRODUCTION > MULTIMODAL-CCA FOR DATA FUSION > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > METHODS > RESULTS > DISCUSSION > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > KF-CS FOR REAL-TIME DYNAMIC MRI > PARAMETER ESTIMATION > EXPERIMENT RESULTS > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > METHODOLOGY > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > PRELIMINARIES > RECONSTRUCTION > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > MATERIALS AND METHODS > RESULTS AND DISCUSSIONS,1
INTRODUCTION > PROPOSED MODEL FOR SEGMENTATION > SEGMENTATION OF A PARAMETRIC BRAIN > EXPERIMENTAL RESULTS,1
INTRODUCTION > EFFECT OF INITIAL CONDITIONS ON THE EKF > THE M-EKF > RESULTS AND DISCUSSION > CONCLUSIONS,1
INTRODUCTION > GAIT MODEL > THE ACCELEROMETER MODEL > CLASSIFICATION > DATABASE,1
INTRODUCTION > COMPRESSIVE CONFOCAL MICROSCOPY > SIMULATIONS > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > THE JOINT DETECTION-ESTIMATION FRAMEWORK > SIMULATION RESULTS > CONCLUSION,1
INTRODUCTION > THEORY AND METHODS > RESULTS AND DISCUSSION > CONCLUSION,1
INTRODUCTION > K-MEANS CLUSTERING > SPECTRAL CLUSTERING > MATCHING CLUSTER LABELS > EXPERIMENTAL SETUP > RESULTS > DISCUSSION,1
INTRODUCTION > EXTRACTION OF HEMODYNAMIC PARAMETERS > MULTIVARIATE GAUSSIAN MIXTURE MODELS > SIMULATION RESULTS > CONCLUSION,1
INTRODUCTION > PRELIMINARY > MULTIPLE-PEAK MODEL FITTING FUNCTION > SIMULATION > CONCLUSION,1
INTRODUCTION > THEORY AND METHOD > EVALUATION AND RESULT,1
INTRODUCTION > DETECTION OF ECG WAVE BOUNDAIES > RESULTS,1
INTRODUCTION > GARCH MODELING FOR WAVELET COEFFICIENTS > A MAP ESTIMATOR FOR REDUCING NOISE IN EMG > SHIFT-INVARIANT WAVELET DENOISING > EXPERIMENTAL RESULTS,1
INTRODUCTION > METHODS > RESULTS,1
INTRODUCTION > PROBLEM STATEMENT AND BACKGROUND > DATABASE > PROPOSED METHOD > RESULTS,1
INTRODUCTION > MATERIAL AND METHOD > RESULT AND DISCUSSION,1
