structure,count
INTRODUCTION > REVISITING HIGHWAY NETWORKS > RESIDUAL LSTM > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > KEYWORD SPOTTING SYSTEM > TDNN ARCHITECTURE AND TRAINING > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > EXPERIMENTAL DESIGN > PERCEPTUAL INTELLIGIBILITY RESULTS,1
INTRODUCTION > RELATED WORK > EXPERIMENTAL DATA,1
INTRODUCTION > METHODOLOGY > DATABASE > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > EXTENDED MASK LEARNING WITH > RESIDUAL LEARNING FEATURE MAPPING > EXPERIMENT > CONCLUSION,1
INTRODUCTION > ZERO-SHOT LEARNING > RELATED WORK > EXPERIMENTS > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > SLOT FILLING > MODELS > EXPERIMENTS AND RESULTS > DISCUSSION > CONCLUSIONS,1
INTRODUCTION > CORPUS DESCRIPTION > METHODOLOGY > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > CURRENT TRENDS IN LANGUAGE RECOGNITION > BINARY CALIBRATION FOR LANGUAGE > EXPERIMENTAL PROTOCOL > RESULTS > CONCLUSIONS,1
