ngram,count,per_million
model the,6172,261.9
which are,6172,261.9
note that,6129,260.1
acoustic model,6086,258.3
size of,6046,256.6
in which,6021,255.5
where is,5991,254.2
speech synthesis,5982,253.8
for training,5966,253.2
was used,5960,252.9
that are,5934,251.8
do not,5890,249.9
able to,5880,249.5
in speech,5858,248.6
by using,5807,246.4
effect of,5805,246.3
experimental results,5774,245.0
the audio,5766,244.7
followed by,5737,243.4
is an,5734,243.3
into the,5718,242.6
one of,5716,242.6
is also,5712,242.4
speech signal,5710,242.3
set to,5676,240.9
and are,5666,240.4
the asr,5644,239.5
in fig,5643,239.5
and then,5642,239.4
of an,5641,239.4
trained with,5631,238.9
the final,5568,236.3
to obtain,5560,235.9
both the,5520,234.2
the current,5457,231.6
model and,5424,230.2
to generate,5411,229.6
speaker recognition,5410,229.6
will be,5402,229.2
features are,5400,229.1
is that,5392,228.8
in each,5389,228.7
results are,5374,228.0
copyright isca,5373,228.0
the use,5360,227.4
as in,5359,227.4
part of,5306,225.2
with an,5294,224.6
the average,5294,224.6
model to,5293,224.6
for both,5280,224.1
as an,5236,222.2
in an,5230,221.9
the encoder,5204,220.8
data and,5196,220.5
are not,5176,219.6
the word,5175,219.6
the mean,5175,219.6
may be,5157,218.8
from to,5127,217.6
the feature,5081,215.6
and for,5070,215.1
the corresponding,5069,215.1
each of,5031,213.5
types of,4987,211.6
figure the,4974,211.1
features and,4946,209.9
speech data,4923,208.9
to learn,4920,208.8
model with,4903,208.1
extracted from,4893,207.6
since the,4882,207.2
used the,4857,206.1
instead of,4851,205.8
could be,4848,205.7
to use,4764,202.2
during the,4714,200.0
the development,4688,198.9
it can,4679,198.5
section we,4675,198.4
model for,4662,197.8
of different,4652,197.4
of all,4651,197.4
output of,4629,196.4
evaluate the,4618,196.0
the time,4606,195.5
training the,4595,195.0
however the,4590,194.8
classi cation,4584,194.5
better than,4583,194.5
this manuscript,4578,194.3
the last,4568,193.8
models are,4559,193.5
if the,4548,193.0
in both,4532,192.3
hours of,4525,192.0
doi org,4523,191.9
of training,4516,191.6
and in,4513,191.5
were used,4506,191.2
the previous,4492,190.6
and test,4485,190.3
dx doi,4482,190.2
http dx,4480,190.1
interspeech abstract,4465,189.5
abstract cards,4465,189.5
search hub,4465,189.5
hub toc,4465,189.5
toc for,4465,189.5
org interspeech,4462,189.3
our experiments,4431,188.0
learning rate,4417,187.4
analysis of,4410,187.1
speaker verification,4386,186.1
data is,4385,186.1
the evaluation,4378,185.8
rate of,4367,185.3
view manuscript,4366,185.3
presented in,4349,184.5
compared with,4341,184.2
to evaluate,4325,183.5
manuscript interspeech,4284,181.8
results on,4282,181.7
we present,4276,181.4
sequence of,4273,181.3
of data,4266,181.0
that of,4254,180.5
to predict,4248,180.3
figure shows,4218,179.0
the dnn,4214,178.8
loss function,4212,178.7
they are,4196,178.1
with different,4166,176.8
data augmentation,4160,176.5
results show,4146,175.9
did not,4145,175.9
combination of,4141,175.7
accuracy of,4122,174.9
asr system,4117,174.7
is shown,4107,174.3
system is,4103,174.1
the source,4098,173.9
only the,4090,173.6
deep learning,4080,173.1
the task,4078,173.0
cards page,4064,172.5
feature extraction,4059,172.2
vocal tract,4055,172.1
distribution of,4052,171.9
quality of,4050,171.9
speech in,4048,171.8
obtained by,4043,171.6
acoustic models,4031,171.1
table shows,4022,170.7
the total,4018,170.5
are shown,4015,170.4
data from,3997,169.6
the case,3994,169.5
table the,3991,169.4
should be,3979,168.8
the three,3979,168.8
the main,3973,168.6
corresponding to,3972,168.5
our model,3958,168.0
to extract,3955,167.8
of speakers,3948,167.5
range of,3941,167.2
the effect,3935,167.0
focus on,3927,166.6
results for,3897,165.4
performance on,3889,165.0
the context,3887,164.9
data for,3885,164.9
recurrent neural,3857,163.7
emotion recognition,3857,163.7
of speaker,3855,163.6
target speaker,3830,162.5
performance in,3825,162.3
as input,3824,162.3
of two,3821,162.1
the decoder,3812,161.8
reduce the,3801,161.3
train the,3785,160.6
shows that,3782,160.5
case of,3774,160.1
and we,3761,159.6
recognition asr,3735,158.5
features for,3733,158.4
related to,3704,157.2
asr systems,3703,157.1
data the,3701,157.0
word error,3659,155.3
during training,3658,155.2
found that,3655,155.1
that we,3648,154.8
more than,3641,154.5
that our,3638,154.4
is more,3635,154.2
the overall,3604,152.9
data in,3591,152.4
voice conversion,3555,150.9
for speaker,3554,150.8
to reduce,3550,150.6
and speech,3537,150.1
the standard,3531,149.8
the models,3526,149.6
we show,3519,149.3
length of,3504,148.7
this section,3504,148.7
that can,3502,148.6
speech is,3501,148.6
respect to,3489,148.1
showed that,3489,148.1
denotes the,3474,147.4
and to,3473,147.4
model in,3472,147.3
is based,3465,147.0
duration of,3459,146.8
to make,3453,146.5
method is,3452,146.5
speaker embedding,3451,146.4
with respect,3450,146.4
is applied,3447,146.3
in all,3444,146.1
and their,3444,146.1
which can,3436,145.8
within the,3424,145.3
that it,3422,145.2
which the,3421,145.2
models for,3411,144.7
future work,3409,144.7
set the,3388,143.8
it was,3375,143.2
page abstract,3369,143.0
proposed model,3364,142.7
we will,3362,142.7
and its,3337,141.6
the experiments,3321,140.9
the attention,3319,140.8
up to,3314,140.6
approach to,3308,140.4
defined as,3293,139.7
then the,3290,139.6
and respectively,3286,139.4
development set,3280,139.2
effectiveness of,3278,139.1
are trained,3277,139.1
the features,3273,138.9
the language,3271,138.8
proposed in,3268,138.7
di erent,3259,138.3
speech quality,3254,138.1
to perform,3252,138.0
other hand,3247,137.8
to this,3241,137.5
comparison of,3239,137.4
it has,3238,137.4
clean speech,3236,137.3
to model,3235,137.3
the dataset,3224,136.8
given the,3220,136.6
the signal,3218,136.6
difference between,3215,136.4
trained using,3195,135.6
the effectiveness,3194,135.5
obtained from,3188,135.3
test sets,3177,134.8
to estimate,3167,134.4
speaker and,3163,134.2
the noise,3155,133.9
the quality,3154,133.8
representation of,3153,133.8
this approach,3143,133.4
to achieve,3142,133.3
of acoustic,3123,132.5
the whole,3122,132.5
the difference,3113,132.1
features in,3108,131.9
approach is,3103,131.7
speakers and,3095,131.3
ground truth,3095,131.3
to and,3092,131.2
proposed approach,3087,131.0
so that,3074,130.4
speech signals,3072,130.4
hidden layers,3063,130.0
the accuracy,3060,129.8
value of,3058,129.8
respectively the,3057,129.7
model we,3049,129.4
along with,3043,129.1
after the,3014,127.9
we first,3014,127.9
language models,3011,127.8
speakers in,3009,127.7
rather than,2997,127.2
be seen,2994,127.0
represents the,2987,126.8
in particular,2986,126.7
and an,2979,126.4
supported by,2976,126.3
shown to,2961,125.6
set and,2960,125.6
shown that,2958,125.5
and speaker,2953,125.3
the next,2950,125.2
associated with,2946,125.0
the reference,2942,124.8
need to,2941,124.8
is then,2941,124.8
the entire,2940,124.8
function of,2939,124.7
the parameters,2928,124.2
to produce,2921,124.0
not only,2921,124.0
the loss,2920,123.9
the experimental,2919,123.9
between and,2906,123.3
about the,2906,123.3
to have,2904,123.2
speech the,2897,122.9
hidden layer,2885,122.4
the utterance,2884,122.4
of words,2884,122.4
study we,2878,122.1
through the,2877,122.1
of both,2870,121.8
but also,2861,121.4
the corpus,2853,121.1
addition to,2848,120.9
leads to,2847,120.8
paper is,2845,120.7
evaluation of,2841,120.6
the user,2835,120.3
input to,2835,120.3
the authors,2824,119.8
the different,2814,119.4
baseline system,2813,119.4
and language,2811,119.3
experiments we,2806,119.1
probability of,2804,119.0
convolutional neural,2799,118.8
mean and,2799,118.8
output layer,2782,118.1
the frequency,2779,117.9
wav vec,2775,117.8
because the,2773,117.7
most of,2770,117.5
be the,2770,117.5
models and,2768,117.5
speech separation,2761,117.2
and it,2753,116.8
training of,2753,116.8
are also,2741,116.3
we compare,2735,116.1
our method,2732,115.9
in contrast,2732,115.9
data to,2729,115.8
network is,2725,115.6
the speakers,2723,115.5
we found,2723,115.5
would be,2718,115.3
experiments on,2717,115.3
features the,2716,115.3
generated by,2714,115.2
we train,2712,115.1
task of,2712,115.1
encoder and,2706,114.8
the conventional,2705,114.8
information in,2702,114.7
each speaker,2697,114.4
data we,2694,114.3
the resulting,2693,114.3
the hidden,2687,114.0
words in,2674,113.5
the vocal,2673,113.4
to each,2669,113.3
we are,2658,112.8
system for,2657,112.7
is set,2655,112.7
input and,2652,112.5
show the,2651,112.5
models in,2641,112.1
method for,2641,112.1
the clean,2633,111.7
speech from,2613,110.9
values of,2613,110.9
investigate the,2603,110.5
data set,2602,110.4
estimate the,2601,110.4
of audio,2598,110.2
features of,2597,110.2
derived from,2593,110.0
parameters of,2593,110.0
standard deviation,2593,110.0
of which,2592,110.0
input features,2584,109.6
spoken language,2581,109.5
compare the,2581,109.5
previous work,2579,109.4
in and,2577,109.4
page view,2575,109.3
that this,2573,109.2
our approach,2562,108.7
is given,2562,108.7
to capture,2558,108.5
is defined,2547,108.1
models with,2546,108.0
models the,2544,108.0
attention mechanism,2543,107.9
machine learning,2540,107.8
trained to,2540,107.8
lead to,2535,107.6
noisy speech,2530,107.4
for different,2526,107.2
table we,2524,107.1
features from,2514,106.7
at least,2510,106.5
noise and,2507,106.4
audio and,2506,106.3
consisting of,2505,106.3
features to,2504,106.3
context of,2503,106.2
system the,2503,106.2
the duration,2502,106.2
total of,2501,106.1
characteristics of,2498,106.0
reported in,2498,106.0
or the,2496,105.9
experimental setup,2493,105.8
the problem,2488,105.6
given by,2486,105.5
to an,2485,105.4
finally we,2481,105.3
at each,2481,105.3
proposed to,2480,105.2
resulting in,2480,105.2
we evaluate,2466,104.6
feature vector,2462,104.5
under the,2460,104.4
the temporal,2460,104.4
the highest,2452,104.0
we observe,2444,103.7
the spectral,2437,103.4
we investigate,2436,103.4
but the,2436,103.4
to as,2433,103.2
better performance,2431,103.2
layer and,2431,103.2
of using,2430,103.1
us to,2426,102.9
the distribution,2424,102.9
we consider,2423,102.8
the present,2422,102.8
to provide,2421,102.7
found in,2415,102.5
impact of,2413,102.4
test data,2411,102.3
the text,2408,102.2
obtain the,2404,102.0
type of,2404,102.0
of utterances,2403,102.0
to detect,2402,101.9
layer is,2398,101.8
we introduce,2395,101.6
subset of,2395,101.6
the learning,2394,101.6
is obtained,2392,101.5
the probability,2390,101.4
all of,2389,101.4
to address,2387,101.3
these two,2385,101.2
the amount,2384,101.2
the initial,2383,101.1
predict the,2379,101.0
from speech,2378,100.9
produced by,2375,100.8
speech processing,2375,100.8
the fact,2371,100.6
been proposed,2370,100.6
fact that,2368,100.5
these results,2364,100.3
improvement in,2363,100.3
was trained,2362,100.2
the rest,2361,100.2
not be,2359,100.1
for our,2358,100.1
variety of,2355,99.9
can also,2355,99.9
outperforms the,2352,99.8
with and,2348,99.6
is performed,2344,99.5
speech intelligibility,2341,99.3
corresponds to,2339,99.3
presence of,2336,99.1
from each,2336,99.1
acoustic and,2335,99.1
feature set,2333,99.0
represent the,2332,99.0
see that,2323,98.6
the neural,2320,98.4
carried out,2319,98.4
the estimated,2310,98.0
that in,2306,97.9
observe that,2304,97.8
level of,2303,97.7
are more,2303,97.7
of features,2302,97.7
improves the,2293,97.3
method to,2287,97.0
speaker embeddings,2277,96.6
has the,2276,96.6
across the,2268,96.2
the objective,2265,96.1
been shown,2263,96.0
the presence,2260,95.9
close to,2259,95.9
are then,2258,95.8
information from,2257,95.8
and noise,2256,95.7
which we,2256,95.7
veri cation,2255,95.7
the paper,2255,95.7
transfer learning,2255,95.7
structure of,2252,95.6
also be,2247,95.3
signal is,2246,95.3
propose to,2246,95.3
to further,2243,95.2
results and,2242,95.1
the embedding,2240,95.1
differences in,2234,94.8
compute the,2233,94.8
composed of,2232,94.7
the voice,2229,94.6
to that,2217,94.1
model trained,2217,94.1
to our,2215,94.0
an utterance,2215,94.0
the maximum,2206,93.6
on both,2205,93.6
the above,2205,93.6
have shown,2203,93.5
the new,2203,93.5
the size,2203,93.5
version of,2202,93.4
the challenge,2195,93.1
model was,2195,93.1
to build,2194,93.1
effects of,2193,93.1
same as,2192,93.0
to determine,2191,93.0
an important,2182,92.6
of ms,2179,92.5
different from,2178,92.4
then we,2178,92.4
as it,2178,92.4
we apply,2177,92.4
systems are,2173,92.2
asr model,2172,92.2
as described,2167,92.0
is computed,2167,92.0
fully connected,2165,91.9
to compute,2165,91.9
the latter,2164,91.8
possible to,2164,91.8
the participants,2162,91.7
model on,2161,91.7
are presented,2160,91.7
voice quality,2158,91.6
here we,2158,91.6
feature vectors,2156,91.5
is no,2155,91.4
in eq,2155,91.4
for asr,2152,91.3
the prediction,2150,91.2
each other,2149,91.2
depending on,2145,91.0
and that,2140,90.8
the full,2140,90.8
the noisy,2139,90.8
time and,2138,90.7
using an,2131,90.4
to get,2124,90.1
the method,2120,90.0
model that,2118,89.9
finally the,2118,89.9
of their,2117,89.8
words and,2115,89.7
dimension of,2115,89.7
evaluation set,2114,89.7
such that,2112,89.6
of parameters,2112,89.6
model training,2110,89.5
the rst,2108,89.5
performance for,2106,89.4
to avoid,2106,89.4
in different,2102,89.2
the predicted,2102,89.2
indicates that,2100,89.1
degree of,2097,89.0
that there,2097,89.0
and thus,2097,89.0
system and,2094,88.9
this model,2093,88.8
manuscript of,2092,88.8
the experiment,2089,88.6
the end,2088,88.6
to identify,2083,88.4
error rates,2082,88.3
db db,2077,88.1
background noise,2076,88.1
system in,2074,88.0
layers and,2074,88.0
referred to,2073,88.0
the result,2070,87.8
because of,2069,87.8
speech production,2066,87.7
layers with,2065,87.6
suggests that,2062,87.5
author index,2060,87.4
acoustic modeling,2059,87.4
the information,2056,87.2
the length,2054,87.2
each utterance,2053,87.1
recognition and,2051,87.0
layer of,2051,87.0
advantage of,2049,86.9
the remaining,2049,86.9
proposed system,2048,86.9
we then,2046,86.8
focused on,2045,86.8
refer to,2045,86.8
the impact,2042,86.7
to find,2042,86.7
model can,2040,86.6
have the,2040,86.6
although the,2039,86.5
in other,2038,86.5
to investigate,2036,86.4
performance is,2035,86.4
given in,2034,86.3
work is,2033,86.3
is in,2033,86.3
in training,2027,86.0
our results,2027,86.0
is still,2025,85.9
aims to,2024,85.9
observed that,2024,85.9
the classification,2024,85.9
the set,2017,85.6
are extracted,2017,85.6
the top,2013,85.4
to better,2009,85.3
and can,2009,85.3
been used,2009,85.3
was not,2003,85.0
from different,2000,84.9
which was,1999,84.8
to speech,1999,84.8
approach for,1998,84.8
task the,1998,84.8
designed to,1996,84.7
whether the,1995,84.7
and evaluation,1995,84.7
of word,1992,84.5
speaker veri,1990,84.4
suggest that,1990,84.4
section the,1990,84.4
gaussian mixture,1989,84.4
less than,1988,84.4
asked to,1984,84.2
among the,1982,84.1
demonstrate that,1980,84.0
detection of,1977,83.9
as we,1977,83.9
in their,1976,83.8
this problem,1967,83.5
of them,1967,83.5
speaker diarization,1965,83.4
this method,1965,83.4
fundamental frequency,1960,83.2
differences between,1959,83.1
development of,1956,83.0
models to,1955,83.0
utterances from,1955,83.0
the sequence,1952,82.8
speech corpus,1946,82.6
total number,1946,82.6
which has,1946,82.6
inspired by,1944,82.5
the frame,1942,82.4
indicate that,1940,82.3
to create,1934,82.1
ability to,1933,82.0
the wer,1932,82.0
an additional,1930,81.9
following the,1930,81.9
end of,1929,81.9
might be,1928,81.8
of noise,1925,81.7
by an,1925,81.7
we find,1924,81.6
distance between,1924,81.6
isca http,1924,81.6
two different,1923,81.6
signal processing,1922,81.6
therefore we,1922,81.6
across all,1919,81.4
on speech,1918,81.4
signi cant,1915,81.3
in total,1915,81.3
the posterior,1914,81.2
the analysis,1911,81.1
was the,1910,81.0
we describe,1907,80.9
layers of,1907,80.9
study the,1904,80.8
of frames,1903,80.8
models trained,1900,80.6
can see,1900,80.6
provided by,1899,80.6
network to,1898,80.5
model parameters,1898,80.5
of deep,1892,80.3
we do,1892,80.3
problem of,1892,80.3
best performance,1892,80.3
the one,1890,80.2
the recognition,1890,80.2
denote the,1890,80.2
the optimal,1887,80.1
result in,1886,80.0
layer with,1886,80.0
relationship between,1885,80.0
the vowel,1882,79.9
of three,1881,79.8
acoustic feature,1878,79.7
and other,1874,79.5
multi-task learning,1874,79.5
function is,1874,79.5
layer the,1874,79.5
improvement of,1872,79.4
the phoneme,1872,79.4
for an,1871,79.4
were trained,1871,79.4
to their,1870,79.4
widely used,1869,79.3
out of,1868,79.3
system with,1868,79.3
for instance,1867,79.2
github com,1867,79.2
architecture of,1866,79.2
corpus of,1864,79.1
speech with,1856,78.8
system to,1855,78.7
speech rate,1855,78.7
source separation,1854,78.7
the joint,1854,78.7
difficult to,1854,78.7
size and,1852,78.6
an example,1852,78.6
on this,1850,78.5
correspond to,1847,78.4
be found,1846,78.3
into account,1846,78.3
rest of,1846,78.3
form of,1845,78.3
convolutional layers,1845,78.3
our system,1845,78.3
as result,1841,78.1
university usa,1839,78.0
and and,1836,77.9
models we,1836,77.9
systems in,1834,77.8
speech to,1832,77.7
batch size,1830,77.7
sets of,1828,77.6
information is,1827,77.5
set is,1819,77.2
training we,1817,77.1
development and,1816,77.1
speaker identity,1814,77.0
thus the,1813,76.9
the relative,1813,76.9
is very,1812,76.9
studies have,1810,76.8
is proposed,1810,76.8
difference in,1810,76.8
relative improvement,1809,76.8
model which,1808,76.7
present in,1808,76.7
synthetic speech,1807,76.7
utterances in,1806,76.6
information about,1805,76.6
interspeech detailed,1805,76.6
detailed author,1805,76.6
combined with,1804,76.6
first we,1804,76.6
some of,1801,76.4
the weights,1800,76.4
work was,1796,76.2
the pitch,1795,76.2
illustrated in,1792,76.0
to compare,1791,76.0
signi cantly,1788,75.9
lack of,1787,75.8
methods for,1784,75.7
https github,1783,75.7
found to,1782,75.6
participants were,1780,75.5
features we,1778,75.4
recognition systems,1778,75.4
as for,1777,75.4
is calculated,1776,75.4
in general,1776,75.4
evaluated on,1771,75.2
source and,1768,75.0
perception of,1766,74.9
they were,1762,74.8
an input,1761,74.7
speaker adaptation,1760,74.7
models were,1760,74.7
describe the,1758,74.6
the lstm,1757,74.6
model of,1757,74.6
to other,1755,74.5
the utterances,1755,74.5
dataset and,1755,74.5
and target,1754,74.4
of in,1750,74.3
in these,1750,74.3
asr and,1747,74.1
target language,1746,74.1
where and,1746,74.1
estimation of,1745,74.0
when using,1744,74.0
parameters and,1742,73.9
speech emotion,1741,73.9
this task,1739,73.8
language and,1738,73.8
and acoustic,1737,73.7
in two,1737,73.7
increase the,1736,73.7
each frame,1736,73.7
the four,1735,73.6
we report,1733,73.5
that they,1733,73.5
make the,1733,73.5
quality and,1729,73.4
