ngram,count,per_million
is obtained by,265,100.7
the size of,265,100.7
to improve the,263,100.0
applied to the,263,100.0
in the first,262,99.6
at the receiver,261,99.2
the results of,260,98.8
is organized as,260,98.8
paper we propose,260,98.8
organized as follows,256,97.3
of the system,256,97.3
in which the,256,97.3
paper is organized,255,96.9
in section the,253,96.2
such as the,248,94.3
fig shows the,248,94.3
the estimation of,247,93.9
of this paper,245,93.1
because of the,244,92.7
the same as,239,90.8
such that the,238,90.5
the total number,238,90.5
the frequency domain,238,90.5
it is possible,237,90.1
of the data,236,89.7
db db db,236,89.7
this work was,235,89.3
similar to the,235,89.3
described in section,234,88.9
mean square error,233,88.6
the received signal,232,88.2
shown that the,231,87.8
university united states,231,87.8
is equivalent to,230,87.4
the sum of,230,87.4
in the presence,229,87.0
have been proposed,229,87.0
to determine the,229,87.0
the amount of,228,86.7
of the filter,227,86.3
in the next,225,85.5
length of the,225,85.5
we need to,225,85.5
is equal to,223,84.8
use of the,222,84.4
to obtain the,222,84.4
values of the,221,84.0
of the speech,220,83.6
in the same,220,83.6
size of the,219,83.2
complexity of the,218,82.9
at the same,217,82.5
equal to the,217,82.5
shown in table,213,81.0
distribution of the,213,81.0
most of the,213,81.0
is possible to,213,81.0
to evaluate the,213,81.0
corresponds to the,211,80.2
well as the,209,79.4
this can be,208,79.1
related to the,208,79.1
the variance of,207,78.7
referred to as,205,77.9
is applied to,204,77.5
than that of,204,77.5
word error rate,202,76.8
the parameters of,202,76.8
the distribution of,202,76.8
the complexity of,202,76.8
to minimize the,202,76.8
the quality of,201,76.4
can be shown,201,76.4
parameters of the,200,76.0
this case the,200,76.0
as in the,200,76.0
in the frequency,199,75.6
to that of,196,74.5
we consider the,196,74.5
it is not,196,74.5
can be easily,196,74.5
structure of the,195,74.1
shows that the,194,73.7
and it is,194,73.7
of the first,194,73.7
response of the,194,73.7
can be estimated,193,73.4
the computational complexity,193,73.4
in the previous,191,72.6
version of the,191,72.6
the training set,191,72.6
the input signal,191,72.6
properties of the,190,72.2
abstract this paper,190,72.2
in addition to,189,71.8
is assumed to,189,71.8
by means of,188,71.5
it has been,188,71.5
abstract in this,187,71.1
to be the,187,71.1
quality of the,187,71.1
depending on the,184,69.9
terms of the,184,69.9
the paper is,184,69.9
knowledge of the,183,69.6
variance of the,182,69.2
the speech signal,181,68.8
of the noise,181,68.8
need to be,181,68.8
can be applied,181,68.8
used for the,180,68.4
is the same,180,68.4
of the training,179,68.0
white gaussian noise,179,68.0
the rest of,179,68.0
is used for,178,67.7
the next section,178,67.7
the design of,178,67.7
large number of,178,67.7
has to be,177,67.3
in the second,177,67.3
where denotes the,177,67.3
be found in,176,66.9
of the same,176,66.9
close to the,176,66.9
which is the,176,66.9
to compute the,175,66.5
of the model,175,66.5
of the number,174,66.1
the algorithm is,174,66.1
in other words,174,66.1
be shown that,173,65.8
block diagram of,172,65.4
let be the,172,65.4
the covariance matrix,171,65.0
the choice of,171,65.0
the cost function,171,65.0
obtained from the,170,64.6
we can see,169,64.2
we show that,168,63.9
the accuracy of,168,63.9
associated with the,168,63.9
be obtained by,167,63.5
supported by the,167,63.5
in the literature,167,63.5
matrix of the,167,63.5
can be achieved,166,63.1
that it is,165,62.7
is used in,165,62.7
an example of,165,62.7
this paper the,165,62.7
results of the,164,62.3
be used in,164,62.3
are based on,164,62.3
with the same,163,62.0
be applied to,163,62.0
it is shown,163,62.0
the effectiveness of,162,61.6
defined as the,160,60.8
shown in the,160,60.8
better than the,159,60.4
is similar to,159,60.4
that is the,158,60.1
are given by,158,60.1
and in the,157,59.7
table shows the,157,59.7
analysis of the,157,59.7
the context of,156,59.3
sum of the,156,59.3
have the same,155,58.9
we define the,154,58.5
the order of,154,58.5
of all the,153,58.2
the application of,152,57.8
representation of the,152,57.8
is set to,152,57.8
the experimental results,151,57.4
an estimate of,151,57.4
this paper presents,151,57.4
implementation of the,150,57.0
compared with the,150,57.0
as where is,150,57.0
the time domain,150,57.0
be used for,149,56.6
mean and variance,148,56.3
the computation of,148,56.3
be seen that,147,55.9
determined by the,147,55.9
the same time,146,55.5
can be computed,146,55.5
the structure of,146,55.5
see that the,145,55.1
in the proposed,145,55.1
the proposed scheme,144,54.7
accuracy of the,144,54.7
work was supported,144,54.7
of the source,144,54.7
for example the,143,54.4
is used as,143,54.4
the results are,143,54.4
of the matrix,143,54.4
all of the,142,54.0
are given in,142,54.0
have to be,142,54.0
derived from the,141,53.6
vol no pp,141,53.6
as follows in,141,53.6
fact that the,140,53.2
and the corresponding,140,53.2
are presented in,140,53.2
the system is,140,53.2
paper we present,140,53.2
is due to,139,52.8
in the context,139,52.8
it is also,138,52.5
is one of,138,52.5
of the current,138,52.5
the channel is,138,52.5
of the image,138,52.5
for the case,137,52.1
for each of,137,52.1
is given in,137,52.1
number of the,137,52.1
number of iterations,137,52.1
of the desired,137,52.1
some of the,136,51.7
in the training,136,51.7
characteristics of the,136,51.7
as described in,136,51.7
of the th,136,51.7
shown to be,136,51.7
the difference between,136,51.7
in the time,135,51.3
it is clear,135,51.3
used as the,134,50.9
the end of,134,50.9
information about the,134,50.9
in our experiments,133,50.6
by the following,133,50.6
to use the,133,50.6
described in the,132,50.2
independent of the,132,50.2
to solve the,132,50.2
the original image,132,50.2
diagram of the,131,49.8
the result of,131,49.8
for all the,131,49.8
the effects of,131,49.8
in table the,131,49.8
of the new,131,49.8
the transfer function,131,49.8
between the two,131,49.8
the desired signal,131,49.8
the values of,130,49.4
that in the,130,49.4
the distance between,130,49.4
this work we,129,49.0
at the transmitter,129,49.0
number of bits,128,48.7
needs to be,127,48.3
to make the,127,48.3
we do not,127,48.3
we used the,127,48.3
presented in section,126,47.9
can see that,126,47.9
of the paper,126,47.9
the unit circle,126,47.9
are assumed to,126,47.9
problem can be,126,47.9
used in this,125,47.5
it should be,125,47.5
there are two,125,47.5
has been shown,125,47.5
institute of technology,125,47.5
the form of,124,47.1
that there is,124,47.1
components of the,123,46.8
into account the,123,46.8
rest of the,123,46.8
e- e- e-,123,46.8
added to the,122,46.4
the proposed approach,122,46.4
to calculate the,122,46.4
it is assumed,122,46.4
goal is to,121,46.0
of the most,121,46.0
nature of the,121,46.0
extracted from the,121,46.0
can be represented,121,46.0
in the range,121,46.0
in case of,121,46.0
as can be,120,45.6
is illustrated in,120,45.6
is in the,120,45.6
the impulse response,120,45.6
coefficients of the,119,45.2
the mean of,119,45.2
to the following,119,45.2
the fourier transform,119,45.2
signal and the,119,45.2
of the received,119,45.2
to deal with,118,44.9
the maximum likelihood,118,44.9
rate of the,118,44.9
so as to,118,44.9
to model the,118,44.9
illustrated in figure,118,44.9
are used for,118,44.9
the advantage of,118,44.9
this is the,118,44.9
proposed method is,118,44.9
is as follows,118,44.9
we have the,117,44.5
is able to,117,44.5
given by where,117,44.5
is determined by,116,44.1
the range of,116,44.1
in contrast to,116,44.1
in figure we,116,44.1
the purpose of,115,43.7
be able to,115,43.7
comparison of the,115,43.7
algorithm can be,115,43.7
as follows the,115,43.7
the ratio of,115,43.7
model of the,114,43.3
obtained by the,114,43.3
and the other,114,43.3
results in the,114,43.3
correspond to the,114,43.3
was used to,114,43.3
of the form,114,43.3
the solution of,114,43.3
of and the,113,43.0
is well known,113,43.0
the test set,113,43.0
can then be,113,43.0
is described in,113,43.0
spectrum of the,113,43.0
power of the,113,43.0
difference between the,113,43.0
can be calculated,113,43.0
can be solved,112,42.6
as follows section,112,42.6
be used as,112,42.6
and the number,112,42.6
computation of the,112,42.6
we obtain the,112,42.6
of the adaptive,112,42.6
the likelihood of,111,42.2
would like to,111,42.2
where is an,111,42.2
we see that,110,41.8
vector of the,110,41.8
are used in,110,41.8
the goal of,110,41.8
experimental results show,110,41.8
is presented in,110,41.8
to the number,110,41.8
as the number,110,41.8
other hand the,110,41.8
component of the,110,41.8
means that the,110,41.8
the estimate of,110,41.8
is shown that,110,41.8
bit error rate,110,41.8
of can be,109,41.4
depend on the,109,41.4
was supported by,109,41.4
case of the,109,41.4
is assumed that,109,41.4
applications such as,108,41.1
however it is,108,41.1
and for the,108,41.1
are obtained by,108,41.1
the first step,108,41.1
for speech recognition,108,41.1
we note that,107,40.7
based on this,107,40.7
position of the,107,40.7
of the feature,107,40.7
of the output,107,40.7
have shown that,107,40.7
follows in section,107,40.7
can be described,107,40.7
in fig we,107,40.7
covariance matrix of,106,40.3
results for the,106,40.3
the previous section,106,40.3
standard deviation of,106,40.3
leads to the,105,39.9
to compare the,105,39.9
of the target,105,39.9
