ngram,count,per_million
in the first step,56,17.7
probability of false alarm,56,17.7
short-time fourier transform stft,55,17.4
additive white gaussian noise,55,17.4
the power of the,55,17.4
the presence of noise,55,17.4
deep neural networks dnns,55,17.4
can be observed that,55,17.4
signal to noise ratio,55,17.4
in our previous work,55,17.4
an example of the,55,17.4
the end of the,55,17.4
the number of bits,55,17.4
is given by where,54,17.1
method is based on,54,17.1
of the proposed system,54,17.1
the relationship between the,54,17.1
the input to the,54,17.1
where the number of,54,17.1
can be modeled as,53,16.7
the order of the,53,16.7
probability density function pdf,53,16.7
the norm of the,53,16.7
remainder of the paper,53,16.7
have been shown to,53,16.7
standard deviation of the,53,16.7
the number of clusters,53,16.7
computational complexity of the,53,16.7
for different values of,53,16.7
consider the problem of,52,16.4
an extension of the,52,16.4
in order to improve,52,16.4
mean and unit variance,52,16.4
non-negative matrix factorization nmf,52,16.4
the estimate of the,52,16.4
of the speech signal,52,16.4
paper we focus on,52,16.4
was partially supported by,52,16.4
is shown that the,52,16.4
we compare the performance,52,16.4
shown in table the,52,16.4
this paper we investigate,52,16.4
that can be used,52,16.4
the number of sensors,51,16.1
than the number of,51,16.1
order to reduce the,51,16.1
the design of the,51,16.1
is independent of the,51,16.1
the results for the,51,16.1
used to evaluate the,51,16.1
the dimensionality of the,51,16.1
the number of frames,50,15.8
the proposed method in,50,15.8
ieee transactions on signal,50,15.8
been proposed in the,50,15.8
signal processing vol no,50,15.8
st st st st,50,15.8
with respect to and,49,15.5
the national natural science,49,15.5
to deal with the,49,15.5
the proposed method the,49,15.5
the number of sources,49,15.5
transactions on signal processing,49,15.5
the same way as,49,15.5
the maximum number of,49,15.5
an important role in,49,15.5
that there is no,49,15.5
is to estimate the,49,15.5
the posterior probability of,49,15.5
this paper we use,49,15.5
the sparsity of the,49,15.5
be shown that the,49,15.5
the energy of the,49,15.5
the fourier transform of,49,15.5
the proposed method and,49,15.5
the positions of the,49,15.5
be the set of,49,15.5
can be obtained as,48,15.2
and is given by,48,15.2
used to compute the,48,15.2
the next section we,48,15.2
can also be used,48,15.2
demonstrate that the proposed,48,15.2
can be obtained from,48,15.2
mean and standard deviation,48,15.2
section we describe the,48,15.2
can be computed as,48,15.2
it is well known,48,15.2
is proportional to the,48,15.2
by the fact that,47,14.9
as the sum of,47,14.9
performance in terms of,47,14.9
are given in section,47,14.9
this paper we proposed,47,14.9
at the expense of,47,14.9
mean square error mse,47,14.9
in the proposed method,47,14.9
in the following section,47,14.9
is shown in table,47,14.9
to reduce the computational,47,14.9
increasing the number of,47,14.9
is used in the,47,14.9
xk xk xk xk,47,14.9
the number of microphones,46,14.5
this is because the,46,14.5
can be estimated by,46,14.5
is the vector of,46,14.5
principal component analysis pca,46,14.5
the source and the,46,14.5
on the assumption that,46,14.5
the index of the,46,14.5
it is difficult to,46,14.5
the probability density function,46,14.5
described in section the,46,14.5
the behavior of the,46,14.5
the efficiency of the,46,14.5
can be used in,46,14.5
meeting room plaza level,46,14.5
where is the total,45,14.2
and it can be,45,14.2
methods have been proposed,45,14.2
the choice of the,45,14.2
by solving the following,45,14.2
paper we propose to,45,14.2
proposed in the literature,45,14.2
in the second step,45,14.2
by the number of,45,14.2
we consider the problem,45,14.2
to find the optimal,45,14.2
is well known that,45,14.2
the input and output,45,14.2
of the proposed scheme,45,14.2
of is given by,45,14.2
is determined by the,44,13.9
be noted that the,44,13.9
diagram of the proposed,44,13.9
the mean squared error,44,13.9
in section we present,44,13.9
from db to db,44,13.9
used to train the,44,13.9
on the development set,44,13.9
taking into account the,44,13.9
it is interesting to,44,13.9
the result of the,44,13.9
assumed to be known,44,13.9
is defined as follows,44,13.9
used in this paper,44,13.9
the objective is to,44,13.9
as compared to the,44,13.9
on signal processing vol,44,13.9
minimum variance distortionless response,43,13.6
algorithms have been proposed,43,13.6
in order to estimate,43,13.6
fig it can be,43,13.6
the proposed method with,43,13.6
which is based on,43,13.6
can be defined as,43,13.6
are presented in table,43,13.6
is set to the,43,13.6
are extracted from the,43,13.6
hidden markov model hmm,43,13.6
paper we consider the,43,13.6
to reduce the number,43,13.6
the weights of the,43,13.6
to account for the,43,13.6
used in this work,43,13.6
of the evs codec,43,13.6
is added to the,42,13.3
the direction of the,42,13.3
to the problem of,42,13.3
in the first experiment,42,13.3
conclusion and future work,42,13.3
we evaluate the performance,42,13.3
in the case where,42,13.3
order to evaluate the,42,13.3
paper we propose new,42,13.3
